,bMF,bMM,bMJA,bMJB,surv,delay_f,m_growth,delay_j,mean_hatch,diff_hatch,P2,LHSresults
468,0.017191491,0.013427076,0.020585014,0.004433822,0.0002116,10.975,19.867,17.283,383.8,286,0.827,0.04
469,0.015588981,0.004283336,0.021463142,0.004073104,0.0002964,5.617,13.521,15.687,257.8,114,0.213,0.1
470,0.016145912,0.019555519,0.021565022,0.009930553,4.52E-05,16.789,13.863,11.431,470.2,314.8,0.945,0.02
471,0.021889364,0.006554622,0.003696816,0.004274223,3.88E-05,1.247,5.123,12.951,489.4,274,0.171,0.02
472,0.021386233,0.022382739,0.014972829,0.00238438,8.68E-05,19.715,6.073,16.827,181,230,0.893,0.02
473,0.015814171,0.012095751,0.007879929,0.01082513,2.84E-05,14.699,10.405,4.249,125.8,61.2,0.133,0.03
474,0.007470755,0.010312014,0.009844259,0.02157731,0.0001388,3.527,1.133,12.419,493,86.8,0.581,0.15
475,0.008964142,0.022025241,0.03370439,0.016121732,4.04E-05,11.697,2.349,18.765,357.4,362.8,0.321,0.02
476,0.014190286,0.029855127,0.011621695,0.027682277,0.0002684,18.537,4.287,1.855,544.6,232.4,0.193,0.49
477,0.012653132,0.012785109,0.029068477,0.003412869,0.0002396,11.393,5.199,5.655,565,236.4,0.691,0.33
478,0.009672711,0.010382604,0.021771576,0.003664001,0.000262,2.653,6.833,5.807,380.2,40.4,0.177,0.36
479,0.008050436,0.026771313,0.026683316,0.00894837,0.0001684,18.233,15.953,5.693,698.2,18,0.265,0.22
480,0.013664901,0.015035044,0.009200452,0.010552262,9.56E-05,6.339,8.049,10.443,262.6,347.6,0.293,0.02
481,0.01361053,0.028564505,0.010063186,0.003285305,0.0002404,13.559,19.031,1.969,167.8,331.6,0.035,0.03
482,0.021978556,0.006719529,0.000894917,0.013025403,0.0003084,16.143,2.083,16.979,364.6,330.8,0.123,0.13
483,0.009372828,0.011553594,0.011573879,0.00572535,0.0002492,11.659,6.225,15.345,345.4,260.4,0.001,0.05
484,0.010244924,0.019222923,0.010240028,0.039074626,0.0002908,19.753,1.019,6.453,267.4,138,0.435,0.18
485,0.023326406,0.014585144,0.000616579,0.002432252,0.000258,7.441,10.823,3.223,437.8,32.4,0.507,0.28
486,0.01993907,0.001938226,0.018134939,0.005024824,0.0003036,12.305,3.755,4.021,673,75.6,0.139,0.61
487,0.008665193,0.023429421,0.022088683,0.010917008,0.0003068,4.515,18.689,17.093,154.6,121.2,0.361,0.02
488,0.010272769,0.011822046,0.014103485,0.003199415,1.80E-05,16.675,3.603,1.323,682.6,149.2,0.081,0.03
489,0.00688567,0.02800202,0.012456299,0.003242449,0.0002164,10.633,5.655,8.391,191.8,310.8,0.971,0.06
490,0.010104723,0.001669132,0.025893956,0.016056215,0.0002076,18.993,2.425,3.907,685,193.2,0.771,0.59
491,0.01241799,0.020644604,0.01798305,0.013889824,0.0003516,16.713,12.191,18.537,311.8,37.2,0.443,0.06
492,0.013583404,0.01261952,0.011862821,0.010597459,0.000154,13.787,14.281,5.161,580.6,298.8,0.595,0.25
493,0.007972528,0.016404222,0.025302301,0.001543335,0.000362,12.115,16.941,8.201,554.2,320.4,0.471,0.38
494,0.012157573,0.004634112,0.003047141,0.031956676,0.0002532,17.815,12.571,16.409,194.2,241.2,0.653,0.11
495,0.016282253,0.011252706,0.027187083,0.01176657,0.0003676,16.561,1.589,4.059,172.6,173.2,0.723,0.23
496,0.00834929,0.011327366,0.010418451,0.050093393,0.0002972,9.227,12.799,15.041,398.2,252.4,0.077,0.23
497,0.016851664,0.005079188,0.013715304,0.000866355,3.00E-05,16.599,2.311,10.101,463,131.6,0.107,0.02
498,0.010629649,0.009381906,0.014618584,0.026308544,0.000214,18.347,19.677,1.057,170.2,350.8,0.883,0.37
499,0.008866142,0.016287161,0.00543066,0.01152628,0.0001084,10.253,15.573,14.167,319,385.2,0.331,0.04
500,0.02719031,0.00317706,0.001982127,0.014057837,0.0002204,9.569,1.779,17.853,393.4,259.6,0.237,0.06
